n,1,2,4,8,16,32
200000,1.0,0.7810549713601779,1.0183925983725337,0.9813104189044038,1.1197908154927274,0.28198691304168894
400000,1.0,1.2705761316872428,1.227878305826208,1.8162358247001535,1.8863281515172088,0.6120594713656388
800000,1.0,1.5213435778880804,1.7963902627015222,2.2526226768419146,3.319151461207536,1.0917004147353013
1600000,1.0,1.735798692110597,1.9330102379776162,2.9976620700586465,3.234983037317901,2.0478145528044465
3200000,1.0,1.809037114626978,2.2073308566496097,3.4754985883342346,4.5306675802662495,2.606477153701472
6400000,1.0,1.8892609342398194,2.317507047738478,3.8822452990436025,4.980304226538239,3.428190487232255
