n,1,2,4,8,16,32
200000,1.0,0.39052748568008894,0.2545981495931334,0.12266380236305048,0.06998692596829546,0.00881209103255278
400000,1.0,0.6352880658436214,0.306969576456552,0.2270294780875192,0.11789550946982555,0.01912685848017621
800000,1.0,0.7606717889440402,0.44909756567538056,0.28157783460523933,0.207446966325471,0.034115637960478166
1600000,1.0,0.8678993460552985,0.48325255949440404,0.3747077587573308,0.2021864398323688,0.06399420477513895
3200000,1.0,0.904518557313489,0.5518327141624024,0.43443732354177933,0.2831667237666406,0.081452411053171
6400000,1.0,0.9446304671199097,0.5793767619346195,0.4852806623804503,0.31126901415863995,0.10713095272600796
